user,pool,block,lpvalue
0x2d661d073d37f75f36f59af7e2084e41275eca8b,0xeb4b0563aac65980245660496e76d03c90ad7b26,4749316,0.0
0x2d876f3714d6311c34d1632da7d9c96eaf352a65,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.0
0x2dc44481809e469b75f15e0a7660a4d6ff9492ac,0x89aa47e1ccb8d4a5b1119358182f06d04471109d,4749316,0.0092
0x2dd3e84959e42b92f68682cca59bdf0f820280d6,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.0006
0x2de2d7525148a5c93f555cbf5d5c82e1ce61fe7f,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.0715
0x2df0fd0aac061e864f6402ea4c62aa6167a4578d,0xeb4b0563aac65980245660496e76d03c90ad7b26,4749316,0.0
0x2df4b8bb564e09b213270906cd69a71d22fafcdf,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,35.0378
0x2e03119a7a94f674bd61cdf620851d76432eb640,0xe1b9041bc284651bbb7a8bd0b2edbfbdf56d2fdc,4749316,0.1776
0x2e216ef129f7446463d4865df65576df96e4308e,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.0
0x2e248a53f91b74cc63f171868063d0b98a9a0daa,0xeb4b0563aac65980245660496e76d03c90ad7b26,4749316,20.2364
0x2e42530fd473b22fd7868c998bbe6876693647ef,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.3109
0x2e45e3fa34648278b24a52845ed193ad563a414c,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.0
0x2e49611e95eea7baedf236346daf6ca47bd33c71,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,12.7978
0x2e4eda612685fbbf3f1a5362e06fc352adf77f84,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.1396
0x2e7b3a029e6db510a5069aee66455edfa0826f27,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.0
0x2ec1100ed8c265f4341f445d2f50535ac2fada7d,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.0
0x2ec7531143416208bd9acb47668abca5c1307748,0x50273860341bb80de359cd391bef9b2eb228753c,4749316,0.2071
0x2ec7531143416208bd9acb47668abca5c1307748,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.3044
0x2ec7531143416208bd9acb47668abca5c1307748,0xe1b9041bc284651bbb7a8bd0b2edbfbdf56d2fdc,4749316,0.1159
0x2ecc1882246674aa76c4656cfa5e1b6bbeccaa69,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,97.5396
0x2ed36040a04fbb67cb5d01d37fa436594400e3d2,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.0
0x2f09f852a0ea7f1fb29673ce8cc7fe90178c2141,0x50273860341bb80de359cd391bef9b2eb228753c,4749316,82.9411
0x2f1f5e216844f206730cb7d780010b841ed42b3f,0x50273860341bb80de359cd391bef9b2eb228753c,4749316,198.0158
0x2f20418f73b9208a920f2fa968508c03d9fa6d16,0x89aa47e1ccb8d4a5b1119358182f06d04471109d,4749316,0.1964
0x2f82833e38c94766f13d669d064b3d0c9222feeb,0x50273860341bb80de359cd391bef9b2eb228753c,4749316,0.0
0x2f954f3387d7003419b11206884f807ab82c0c81,0x50273860341bb80de359cd391bef9b2eb228753c,4749316,0.0
0x2faa45f9f0d265f829e00753d71c1d3aa16c5733,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.0
0x2fb0360279336fa3ec6be0df988d650d43b2ccb7,0x50273860341bb80de359cd391bef9b2eb228753c,4749316,15.9154
0x2fb0360279336fa3ec6be0df988d650d43b2ccb7,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.0
0x2fb0d1e684daf7bc5d957e1c1fc04ace4d4fb23c,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,"445,626.0326"
0x2fd1927c8de81b769c46029bd68d53d20d0ef52a,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.0
0x301fb38867852043a6ddf9031675097111173259,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,339.9456
0x30694242e063e214b26d236680b9a5273a28cd8c,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,21.2666
0x307f7c728c97d3b2b51b06641c01ba20bf34a56e,0xe1b9041bc284651bbb7a8bd0b2edbfbdf56d2fdc,4749316,0.0
0x3089d3d9b6802eea728e175bb6db98cf1cfe54bc,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,54.1469
0x3089d3d9b6802eea728e175bb6db98cf1cfe54bc,0xeb4b0563aac65980245660496e76d03c90ad7b26,4749316,7.6174
0x30a92de59aaa62cc42e5505e3fe031e6f5af1edc,0x03ad10c6dd6cd982b1785b8cd5316b8b626e3390,4749316,14.7297
0x30b52d16d92a6c65c04f36ea58c8df0b711dbff4,0x50273860341bb80de359cd391bef9b2eb228753c,4749316,106.2701
0x30c0570477c199829f38971c57c2ab8ad8ace696,0xe1b9041bc284651bbb7a8bd0b2edbfbdf56d2fdc,4749316,82.9397
0x30cb353847c13983d0576c04b2d5d762d813cc26,0xc8dab61bc9d83123649691120d1c8350e41abd60,4749316,0.0
0x30e17f247dd32c37c0ae86a9b962b87831e243b1,0x7c2179f3181fe5f71bb077aa3edfa8ad22773fde,4749316,87.0057
0x310e989c73b58591bb61596972b5019354f8b668,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.0
0x315b9ae158aa8bd6960d2b2020bca24a531d8c32,0xeb4b0563aac65980245660496e76d03c90ad7b26,4749316,0.0
0x316060035e9e3c48bc89735917c1f3e5ebb9a413,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,6.6006
0x31649014f34d7652cd88b185b8379274e8fd1658,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.0
0x31649014f34d7652cd88b185b8379274e8fd1658,0x89aa47e1ccb8d4a5b1119358182f06d04471109d,4749316,5.9262
0x318f3b76582f63be848f3db0faf2143bb2ae4c60,0x50273860341bb80de359cd391bef9b2eb228753c,4749316,0.0
0x31a3b1baa95287a843ccbd49c0f7a8358d1676dc,0x50273860341bb80de359cd391bef9b2eb228753c,4749316,2.0667
0x31aef0c1cdc9f27da4cc5c33c9e305cd99df45f5,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,27.9872
0x31b08ceccf165f86198406c0e812bbb47e4b10a6,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.2336
0x31b4aa0b9f498f0dcd5210fc2a5d7058795808cd,0x50273860341bb80de359cd391bef9b2eb228753c,4749316,61.6263
0x31ce410f83d0040c1907bcac9dd2a5c95fb35980,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.1846
0x31d38c11d50d5c0269d57fe7e96f2499d7f4919e,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,113.9091
0x31d961ec888dfdc07b218e1066500afd2f74727a,0xeb4b0563aac65980245660496e76d03c90ad7b26,4749316,0.0
0x31ff001d09fc2fc5009271024acf834991a2b58f,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,11.337
0x320c260fe579b964599c9fb821f8cedbb0ef3ae3,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.0
0x3211e91a8c6dc7cb66666fa5fbc6826e55f64ed1,0x03ad10c6dd6cd982b1785b8cd5316b8b626e3390,4749316,44.7353
0x3244d07c4de0c1fd114a4de9bd8835ee5590a275,0x50273860341bb80de359cd391bef9b2eb228753c,4749316,239.804
0x32527f6cc759a75b51e859d340e61f650186ed08,0xca4fc72e62be7f2c0ba716ca075d6d74e1b8c637,4749316,6.0551
0x327755d47828d0a522a60416db42230cab002797,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.0
0x32dc3355ef62435a1c23513a491c5367ebd118a1,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.0
0x32ded9259afbf34c0d387b78d0c246d8e553a92a,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.0
0x32e60a1b8e6154c3066c10f32d92cfba10ca1a79,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.0
0x3346a0c7139b68c6f7678d728195409e1329eca8,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.0176
0x336350b9aa64b4df4673d32c762ea561d4486534,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,5.2897
0x33774483bd9e61a5568a22fa90d32195e5ae0824,0x50273860341bb80de359cd391bef9b2eb228753c,4749316,0.0
0x338d57a388a7078832ca70bf51a46b30c37400b9,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,93.7039
0x339339fee7b16193f47a803ee79e4098b24fa583,0x50273860341bb80de359cd391bef9b2eb228753c,4749316,21.8392
0x33a9d1ee4eb6a6fc1e7ba4ff108885e1d3870c44,0x89aa47e1ccb8d4a5b1119358182f06d04471109d,4749316,0.0779
0x33bbded41ee4efea80f0eb2a17238c7f176738a4,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.0
0x33d69a0a8e6ba9cfe2de9e5b312c98edf4da5464,0xeb4b0563aac65980245660496e76d03c90ad7b26,4749316,0.0
0x33e350acf242f44be6dc29c7fb66ea9dd272900e,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.0
0x3400c4b41041ad826737f01bb3bae31c880e3a19,0x50273860341bb80de359cd391bef9b2eb228753c,4749316,0.0
0x341ee364787e660ce58ced5aac20a98a1d75c79e,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,11.2124
0x342de89d3de21d1f62aa877722f46612f2e93380,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,1.1552
0x344fb65c5472972022b701ccf8cdcec737ae2451,0x50273860341bb80de359cd391bef9b2eb228753c,4749316,0.0
0x345a222c2ca0941ae46a07d7f8c9837aaad25643,0x50273860341bb80de359cd391bef9b2eb228753c,4749316,0.0
0x346d26a454487fcefc460a43cfce2b5974a59758,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.0
0x347240187958635055a3cdbba56d68589aec7f51,0x50273860341bb80de359cd391bef9b2eb228753c,4749316,0.0
0x347ee2748673403a535f5101df9fc171df2e5542,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.0
0x34a500632be5498a463fadf5be7258c1cf7bf52b,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.0
0x34a820bda84b44f46c71d83502c42dd3cfb3006b,0x50273860341bb80de359cd391bef9b2eb228753c,4749316,0.0
0x34c5f9d3824d27c8c41e4b7de181c8d36e75f853,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,4.0208
0x34da0b5521a8ff3747d954ff1f2adb74d01a4442,0xc8dab61bc9d83123649691120d1c8350e41abd60,4749316,0.0
0x34da0b5521a8ff3747d954ff1f2adb74d01a4442,0xe1b9041bc284651bbb7a8bd0b2edbfbdf56d2fdc,4749316,0.0
0x34ecfca1dd05f10bdfb2a6ea4678388a00791aef,0x50273860341bb80de359cd391bef9b2eb228753c,4749316,0.0177
0x34f43b3a5afe49c06866d849ae41d50e769ad7cb,0x50273860341bb80de359cd391bef9b2eb228753c,4749316,5.7921
0x34ff128777b27b609b2df85547898d1c65886d34,0xeb4b0563aac65980245660496e76d03c90ad7b26,4749316,34.0925
0x352ba95e90f5584f225a473276a912a66e315650,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,332.144
0x354908c727bfbe01442489eebcd01747256c9fd5,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.0
0x357f327107b541f55abb0d8a02433b3da251f950,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,19.8765
0x357f9e11cf8b03203de46f41ec8a305220fda086,0x50273860341bb80de359cd391bef9b2eb228753c,4749316,6.6321
0x358cb984b1de4734964a770a3cdbb7db0f593ab4,0xeb4b0563aac65980245660496e76d03c90ad7b26,4749316,0.0
0x358e17d64d778cd06d7206bf0a9318dc13acc7bb,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,13.3849
0x3592bfa51e5b05350f15bbf85fe325563dffcb59,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.0
0x35ad35b5ebb9acb4d338382a3081e27b84ec2825,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.0
0x35ad35b5ebb9acb4d338382a3081e27b84ec2825,0xe1b9041bc284651bbb7a8bd0b2edbfbdf56d2fdc,4749316,2.1091
0x35c46d7187a00768d04841fa853d2dbf8ba290ef,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,65.6245
0x36110743ed0deb35e908288628602abb5b6d5af0,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,16.971
0x363717d5d9bcf0db31ed29f32360af50844692ee,0xeb4b0563aac65980245660496e76d03c90ad7b26,4749316,0.0
0x3653c1c019c22d45282472e2c539d8bad5ba417c,0x50273860341bb80de359cd391bef9b2eb228753c,4749316,24.669
0x36597adafc8ffdab7bdc45095c330959d165e0a9,0xe1b9041bc284651bbb7a8bd0b2edbfbdf56d2fdc,4749316,0.379
0x36769ba5d5db135ad408426a50f6375e6decb9c8,0xeb4b0563aac65980245660496e76d03c90ad7b26,4749316,97.9388
0x36804bc1c0613b3dd171e6a0a03a399a4bbd0173,0xe1b9041bc284651bbb7a8bd0b2edbfbdf56d2fdc,4749316,0.0
0x369d579c6c1e5cf0c10bf01db96648a298272562,0x50273860341bb80de359cd391bef9b2eb228753c,4749316,7.0699
0x369dfbf62b8d50180de233d4b7f8fd84f38c51d6,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.0
0x36c1d03973a5015d7fa2df0c6f78c810af642e39,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,20.8362
0x36db9fcd4db05a64379211185d3ebbf6e86a52f0,0x03ad10c6dd6cd982b1785b8cd5316b8b626e3390,4749316,6.7775
0x36dff6f792c4a142c528a1b31bab8aaeda219272,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.0
0x36f8c4f2d3a57f6dc919da9fdc447e8331a4e8d9,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.0
0x36f8c4f2d3a57f6dc919da9fdc447e8331a4e8d9,0xeb4b0563aac65980245660496e76d03c90ad7b26,4749316,1.8014
0x36f910e3db714ab10b71ed1ad2fb4980bc45ab0e,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,17.1492
0x370833dfeb847171a8fc1568911e9034d789d63b,0xeb4b0563aac65980245660496e76d03c90ad7b26,4749316,0.0
0x371bc3d6ac0ee16418225b3194ee93d3d107d442,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.0
0x37403db50e79631838cebe89a62fe2b34c31c184,0xc8dab61bc9d83123649691120d1c8350e41abd60,4749316,0.0
0x3751362921898eb436bf62fd2c5f2be503686371,0x50273860341bb80de359cd391bef9b2eb228753c,4749316,0.0709
0x375dbb184ac08d6520f038db826ff8e9abaec2c7,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.0
0x3761267238f78244989ca907b579df950848fc90,0xc8dab61bc9d83123649691120d1c8350e41abd60,4749316,0.0
0x376d93372d2d3936eabe973bd9a1fe489c9c0a35,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.0
0x3793ab400aa3ccdcae466d952fec5e26943aa7dc,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.8428
0x37a2571d5ab4ec8372d28abeaef0142a4d2afbc0,0x50273860341bb80de359cd391bef9b2eb228753c,4749316,0.0
0x37abbda2a823edda9e25826fc488f140155968de,0xeb4b0563aac65980245660496e76d03c90ad7b26,4749316,0.0
0x37b736b672055e8ba8c1e096a6d73424460b5137,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.0
0x37ba695c98cebe3425720a1050206b8e1b22d739,0x03ad10c6dd6cd982b1785b8cd5316b8b626e3390,4749316,3.215
0x37ba695c98cebe3425720a1050206b8e1b22d739,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,4.5628
0x37f186e40de150ec8295ff226bd9550f3a3f45ad,0x50273860341bb80de359cd391bef9b2eb228753c,4749316,0.1062
0x38022d79892c57761a67ab251c7d70a55dbc8712,0x89aa47e1ccb8d4a5b1119358182f06d04471109d,4749316,9.6905
0x38022d79892c57761a67ab251c7d70a55dbc8712,0xe1b9041bc284651bbb7a8bd0b2edbfbdf56d2fdc,4749316,6.3239
0x380ed7bf913f5d18659be560b2ae688c4111e700,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,20.9316
0x382a8f56fe85ce837148285d6219ddeec9ef11ed,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,21.7664
0x385fb46bb6099a85c8272c06b7a0a285cff7ecfe,0xeb4b0563aac65980245660496e76d03c90ad7b26,4749316,11.994
0x3860ecc6c60e2deb620458b3c10d0fbd50e499ee,0x50273860341bb80de359cd391bef9b2eb228753c,4749316,0.0
0x388eade2f2ca468a974f837ac3a6bd53ac3b8b36,0xe1b9041bc284651bbb7a8bd0b2edbfbdf56d2fdc,4749316,0.6155
0x389033ec83061505f34a6715236c7e1c66a567ba,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.0
0x389033ec83061505f34a6715236c7e1c66a567ba,0xc8dab61bc9d83123649691120d1c8350e41abd60,4749316,0.0
0x38c89430872e86ec3cfe55979e712d92c33a2b5c,0xe1b9041bc284651bbb7a8bd0b2edbfbdf56d2fdc,4749316,0.0
0x38c89430872e86ec3cfe55979e712d92c33a2b5c,0xeb4b0563aac65980245660496e76d03c90ad7b26,4749316,0.0
0x38dbf809dd8903403b7ec8a096b5872d2675729f,0x03ad10c6dd6cd982b1785b8cd5316b8b626e3390,4749316,59.3339
0x3909ed9ed25ea3b500da603b1a776f4511e5bf83,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.0
0x390d688099004c0519355941cc8c99193347120b,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,6.5293
0x392ef182a63f2b5fe9120a114cef423f88935111,0x50273860341bb80de359cd391bef9b2eb228753c,4749316,2.0704
0x393945f21067666a5131b08c2f4464309fdb6dad,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,9.3577
0x393f02f0cdb4089e5fef87fcee49b095af729167,0x50273860341bb80de359cd391bef9b2eb228753c,4749316,10.7756
0x395f78fa07383c32fe183bb0ffa8a7e49cffc282,0xe1b9041bc284651bbb7a8bd0b2edbfbdf56d2fdc,4749316,0.0
0x39675a168e7ae340608bc60979bb78bacf9bb80f,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.1185
0x398e1ff63d2c1c009c4871c1175e443236e19e60,0xe1b9041bc284651bbb7a8bd0b2edbfbdf56d2fdc,4749316,28.2714
0x399934762bc3b4b87d0d4de96585b983f5483bd5,0x50273860341bb80de359cd391bef9b2eb228753c,4749316,2.0857
0x399db4385ca9032f4a35268320f7c16fe6d1dd0f,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,5.0576
0x39a236ebd2a6dc72f91d373efc4dd90c8f4bf121,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.0
0x39a236ebd2a6dc72f91d373efc4dd90c8f4bf121,0xeb4b0563aac65980245660496e76d03c90ad7b26,4749316,0.0
0x39a9ebc72fa4dc271b308fcbf1c1b185d5d9586a,0xe1b9041bc284651bbb7a8bd0b2edbfbdf56d2fdc,4749316,0.0
0x39bffb26671babfa286dee7a1c5138d698310ed5,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,9.8192
0x39c9211edc06a06fc80443c07f57f4988fae2c95,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.0
0x39d2cda664e07b49e8f7cd87cb057a9e7132f8b3,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.0
0x39d34b1b026c563b772d5c435985212c51e55ff4,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.0
0x39f2fcfdd65573d4c1e6dc2d16c161d160e1e5e6,0x50273860341bb80de359cd391bef9b2eb228753c,4749316,0.0
0x3a2695cd58fe1027368c856877649a81cd826e41,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.0
0x3a270dce0e0a0dad62cfb13b842cb83b4e862891,0x50273860341bb80de359cd391bef9b2eb228753c,4749316,0.0
0x3a270dce0e0a0dad62cfb13b842cb83b4e862891,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.0
0x3a287c07ce6c11f75d4f09da0a5c6a5165686394,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.0
0x3a5bc4e5ed06e90d8db77fe9490ec38f493a966b,0x50273860341bb80de359cd391bef9b2eb228753c,4749316,0.0635
0x3a6f0416fb5678efe6ec415c984b0d64e456e2f7,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.0
0x3a7ed7efc38a41a31b514779dac77ec8603cea1e,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.0
0x3b30420eebd8077320aac0035a5dfd62fd087569,0x50273860341bb80de359cd391bef9b2eb228753c,4749316,44.5131
0x3b3153c2508f5305bc3b305e7a141420d9f53701,0xe1b9041bc284651bbb7a8bd0b2edbfbdf56d2fdc,4749316,"232,796.986"
0x3b416db1a32181eb90e8b48394184f4c0edad07f,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,7.9094
0x3b61c26f1c63ce531ae490f3c65952bd1b908a1b,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,2.4369
0x3b7b6c47491e4778157f0756102f134d05070704,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.0
0x3b8c853f77f2e7c3a785658476ea6d329aef8362,0xeb4b0563aac65980245660496e76d03c90ad7b26,4749316,0.0
0x3bda6d8ff3cca7cec129b887cd81159998549cb0,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,3.5461
0x3bfd2faee1d0b72a6cab2577fc0e3c94aa82144d,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.0
0x3c0daa8eec22d8341909bce5e5885b9d263e64e6,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,4.9689
0x3c1be8afabbf661083334dda99db37a951b4aa61,0xeb4b0563aac65980245660496e76d03c90ad7b26,4749316,0.0
0x3c1f5b547a5ffe18c0875b15069f1e214f4ae050,0xe1b9041bc284651bbb7a8bd0b2edbfbdf56d2fdc,4749316,6.1445
0x3c2e007c8c23bcdbb9bd364443fcf53fefdc1eac,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.0
0x3c2e9fd00d53920c554bf99a494652ab43f4629a,0xeb4b0563aac65980245660496e76d03c90ad7b26,4749316,101.7207
0x3c53d712ceefd55ccd14a5ad4782305862b2c2d3,0xc8dab61bc9d83123649691120d1c8350e41abd60,4749316,0.0
0x3c62b66482ededda72b0d98aafb1ea2620ef6be3,0x50273860341bb80de359cd391bef9b2eb228753c,4749316,133.4965
0x3c7cbfd9d392a0accee83e1c7ea1bbd98da421cf,0xeb4b0563aac65980245660496e76d03c90ad7b26,4749316,0.0
0x3c8b81193b595f918853c519440f2c5737f5e28b,0x50273860341bb80de359cd391bef9b2eb228753c,4749316,70.3602
0x3ca9444e83d2b3aaab5f22495e8315781b943be2,0x50273860341bb80de359cd391bef9b2eb228753c,4749316,0.0
0x3cb37456baa5026ac1d6c1ff97692140223610d7,0x50273860341bb80de359cd391bef9b2eb228753c,4749316,1.7453
0x3ccee717162650de88efbdfa741df95786389ff5,0xeb4b0563aac65980245660496e76d03c90ad7b26,4749316,49.8848
0x3cd612b9ecb14905eac3be3d1a37bab25afe6b53,0xeb4b0563aac65980245660496e76d03c90ad7b26,4749316,0.0
0x3cdad896b5601ca921812a98dab82eda5deca51e,0x50273860341bb80de359cd391bef9b2eb228753c,4749316,10.3139
0x3cdc6f91d41f1738e8e1cbd2a06f64dc6da5b0c0,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.0
0x3cf08797a7a2751ffc2a69c165bec8f54d941113,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,38.2068
0x3d03291f68358cd14d0cbe850dd14465431200ec,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.0
0x3d0d1834746ac9fd81f639dd10e0c53fd61de2e9,0xe1b9041bc284651bbb7a8bd0b2edbfbdf56d2fdc,4749316,7.0628
0x3d16451a4b73e778bfec126025ba79716a17e32d,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.0
0x3d24a00446667098bc6baf7cda99caba6eabad98,0x50273860341bb80de359cd391bef9b2eb228753c,4749316,305.6859
0x3d6b613518e38a8ec66aefc4b9407c8efa64e87c,0xeb4b0563aac65980245660496e76d03c90ad7b26,4749316,5.5295
0x3d734709372bbe0471f9067a29d011566f71c3be,0xeb4b0563aac65980245660496e76d03c90ad7b26,4749316,151.5815
0x3d9fcb03c6c09bbae2689dc50d14dac54f3f299d,0x50273860341bb80de359cd391bef9b2eb228753c,4749316,0.0
0x3dc468779c943f50b6cc5158b4c0247698fd51cf,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.0
0x3de70b139f303ae913e8f685566f1f4b4052ffbb,0x50273860341bb80de359cd391bef9b2eb228753c,4749316,110.4315
0x3e051c89cd06e6867ce98c758fcc665d2148e1bb,0xc8dab61bc9d83123649691120d1c8350e41abd60,4749316,0.0
0x3e112bdd3228a6215b52ea0ca0eded9e443ac813,0xeb4b0563aac65980245660496e76d03c90ad7b26,4749316,0.0
0x3e2729c328661f90bfbd40d283905abf464f2133,0x50273860341bb80de359cd391bef9b2eb228753c,4749316,22.9454
0x3e28e1471c0c435746079d2de417306fd3a608da,0x50273860341bb80de359cd391bef9b2eb228753c,4749316,55.0113
0x3e2b7f7e1fb515cf9ca032ba99356cfe1682613f,0xe1b9041bc284651bbb7a8bd0b2edbfbdf56d2fdc,4749316,12.7404
0x3e2f18e12fa3de657ce80e603ebd120443d77523,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,91.0071
0x3e361a42224839e405538b24e0b0a7c79f901deb,0xc8dab61bc9d83123649691120d1c8350e41abd60,4749316,504.9283
0x3e3fed8f88803cab8a252a4f4f0a2f4e39f408a3,0x03ad10c6dd6cd982b1785b8cd5316b8b626e3390,4749316,9.8363
0x3e4b5acab9370d54938e6f3d0458812d629cc813,0xeb4b0563aac65980245660496e76d03c90ad7b26,4749316,0.0
0x3e520b44c9114b1d13e0f2da88435e65dd05f292,0xeb4b0563aac65980245660496e76d03c90ad7b26,4749316,6.0
0x3e6d3505f82b041ef56957bb942f0c9494424261,0xeb4b0563aac65980245660496e76d03c90ad7b26,4749316,0.0
0x3e6edc65ee6bb571766b68fd9e723be75fcde1bf,0x03ad10c6dd6cd982b1785b8cd5316b8b626e3390,4749316,0.0
0x3e763ce5a17e783c8be3730d77ef216b501ad6c3,0xe1b9041bc284651bbb7a8bd0b2edbfbdf56d2fdc,4749316,0.0
0x3e86d833ca4a6f52a2fb835d780d774080b48e1e,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,0.4002
0x3e8d1694270b2f3aab6cfc4cc3874e6b8960f073,0x7f3315d773350883ebb4f643ab5ec0d32d162c8a,4749316,81.2841
